sample_1.gtf	sample_2.gtf	sample_3.gtf	sample_4.gtf	sample_5.gtf	sample_6.gtf	sample_7.gtf	sample_8.gtf	sample_9.gtf	sample_10.gtf	sample_11.gtf	sample_12.gtf	sample_13.gtf	sample_14.gtf	sample_15.gtf	sample_16.gtf	sample_17.gtf	sample_18.gtf	sample_19.gtf	sample_20.gtf	sample_21.gtf	sample_22.gtf	sample_23.gtf	sample_24.gtf	sample_25.gtf	sample_26.gtf	sample_27.gtf	sample_28.gtf	sample_29.gtf	sample_30.gtf
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.345215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198816	0.796956	0.000000	0.000000	0.000000	0.000000	0.166959	0.000000	0.000000	0.010595	0.000000	0.000000	0.000000	0.000000	0.000000	0.043058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.675514	8.079248	23.546953	14.760799	20.064148	9.671501	22.790102	21.185749	26.404203	36.820236	4.523307	18.223879	23.069307	8.575363	36.556610	25.615469	29.172340	0.000000	27.805788	21.103697	21.345108	24.469730	12.061904	39.737667	13.775889	14.501323	7.493634	29.355654	31.300779	25.920010
9.170106	21.943384	26.052666	36.510796	11.210261	19.157522	33.116287	15.541202	10.435242	0.000000	8.558418	0.000000	0.000000	0.000000	5.202847	19.713640	11.576496	9.131202	7.312247	9.805458	21.248550	23.919079	22.291677	17.596333	31.291838	26.254721	0.000000	9.333023	7.854476	0.000000
9.714235	22.986574	29.490013	65.437378	23.641344	22.408030	41.607792	20.132519	15.716448	6.786165	12.493341	47.775898	38.558113	30.880806	12.393963	27.823757	66.468880	10.514156	20.221142	13.361085	23.321455	50.988071	27.135517	23.279114	49.697132	30.075773	30.036194	53.025417	9.250309	64.087845
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.368473	10.305084	21.965761	27.434261	17.281507	21.553471	10.260077	12.776295	3.530790	6.482154	8.531069	40.928810	18.245731	4.842380	5.462906	8.212463	8.288787	9.104929	5.446880	12.870273	15.294020	12.444425	19.119989	16.777325	6.533791	11.737910	4.744920	10.951525	7.168880	15.265068
227.670364	302.985352	127.004868	78.393692	76.822556	96.313560	448.416138	107.641121	183.971085	71.471130	245.262024	57.542492	192.476578	174.803711	127.245064	208.901672	30.332743	136.982483	29.072102	74.910767	73.177460	32.453484	69.450645	251.996918	99.399338	142.420242	177.803894	76.807602	290.198761	80.332985
12.510085	1.430010	3.890540	2.993363	4.126183	5.814591	10.481109	1.095717	3.462130	25.980328	8.913903	9.821404	2.707404	1.963094	1.444706	1.584864	4.348870	8.597327	1.382082	3.958892	9.306617	2.629909	7.725194	9.524224	11.689322	3.554110	5.716033	20.602631	2.988088	3.128133
2.348368	5.274533	3.214919	0.579013	1.123070	2.195105	4.470827	3.304797	3.294513	0.000000	1.957527	0.000000	0.000000	0.000000	0.969628	1.915249	1.923319	1.185512	1.548638	2.082747	1.628692	1.810240	1.520535	3.175421	1.326029	6.070998	0.000000	0.734955	2.276030	0.000000
3.768341	12.079889	4.710678	0.524959	1.364328	2.883559	6.146811	5.540401	2.017217	7.906205	2.427894	9.226167	5.000014	10.202085	1.961244	2.906692	3.190667	1.346718	2.756224	3.972251	2.035875	4.748985	2.241963	2.026051	1.909042	7.863057	5.663078	1.594786	4.278745	1.510013
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.012846	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110477	0.000000	0.719232	2.272475	1.080204	0.000000	0.807005	0.000000	0.000000	0.131230	0.000000	0.000000	0.286804	0.000000	0.479449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123443	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.003846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.316280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.226251	0.000000	0.000000	0.000000
0.822405	0.000000	0.878405	0.072076	0.000000	0.902145	0.083701	0.000000	0.000000	0.000000	0.011495	0.000000	0.000000	0.099469	0.263410	0.571095	0.313101	0.697534	0.262154	0.000000	0.203457	0.000000	0.302901	0.000000	0.703469	0.000000	0.000000	0.000000	0.063782	0.185748
0.000000	0.000000	0.000000	0.091042	0.000000	0.000000	0.312680	0.000000	0.554831	0.000000	0.000000	0.000000	0.000000	0.125959	0.016444	0.156406	0.000000	0.000000	0.000000	0.000000	0.000000	2.343858	0.000000	1.452030	1.837943	3.720799	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	1.092077	0.000000	0.000000	0.000000	0.438186	0.000000	0.000000	0.000000	0.000000	0.000000	0.103596	0.665092	0.012323	0.065268	0.000000	1.042639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	4.989474	0.710869	0.000000	0.802078	0.000000	1.472240	1.682786	0.000000	0.000000	0.000000	1.411030	0.114374	0.762930	0.000000	0.000000	2.710769	0.505115	0.000000	0.986687	1.290265	0.178531	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.392601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.234263	0.533927	0.000000	0.000000	0.000000	0.000000	0.000000	0.653053	0.000000	0.000000	1.039728	1.531824	0.000000	0.000000	0.000000	0.000000	0.000000
0.199391	0.000000	0.000000	0.752866	0.000000	0.000000	0.000000	0.059955	0.000000	0.058425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.883206	0.000000	0.000000	0.094767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.108978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.605329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.429718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	2.746126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.581225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.395630	0.000000	13.062861	8.930445	12.092235	9.459023	10.086382	19.567297	24.978539	18.638325	16.291458	10.209625	15.447513	10.492801	16.782663	10.652977	11.663467	11.015223	13.373728	6.638208	9.980655	9.378045	0.000000	17.626791	12.260970	9.322484	19.213085	12.378152	11.049819	16.162769
2.773783	1.867366	0.000000	2.090042	4.025833	3.240805	1.079965	3.141625	2.692261	5.022912	6.079793	5.294726	4.059992	1.362381	3.225289	1.316215	4.380251	0.000000	1.116671	0.706595	3.068028	0.910126	1.635793	6.963326	2.927522	3.149593	6.911586	5.078972	2.676184	1.598205
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
16.858801	8.057629	9.148266	5.409090	11.973797	4.575243	7.547574	14.226560	0.000000	15.059112	16.615490	8.896687	9.806340	0.000000	16.231770	5.466922	0.000000	7.552274	9.749905	0.000000	12.859930	6.324784	3.331882	13.223168	10.952802	8.660949	17.623129	13.019391	5.124629	14.071275
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.430034	0.000000	0.000000	0.307766	0.257348	0.000000	0.000000
218.702682	294.537445	253.717499	156.549057	258.594849	131.963242	228.103622	311.849976	290.627808	351.704376	240.266632	290.842255	303.117767	323.149811	359.770599	275.091888	196.830063	269.695160	219.800568	196.938934	237.651932	298.863892	120.563797	223.336777	331.565155	334.477173	202.887863	216.916183	225.260101	241.847565
69.085976	0.000000	22.705790	20.030670	11.762389	36.412380	19.216793	4.181962	10.240053	13.755740	3.438618	20.947048	11.213188	2.977725	14.884219	8.861898	6.913589	14.676444	0.000000	5.222727	8.712594	17.671751	5.000245	2.309496	0.000000	0.000000	36.558788	3.564890	8.660425	4.227798
0.000000	6.434085	4.770315	14.255084	10.817043	19.145288	20.112425	8.001616	3.225382	0.000000	3.028898	8.952864	12.335711	0.000000	39.358242	6.854159	9.128950	0.000000	6.446194	0.000000	3.094780	0.000000	1.105617	10.853772	4.477580	3.011055	50.852802	16.667717	4.667691	3.972486
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.557617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	49.165230	49.370350	0.000000	51.092438	0.000000	0.000000	0.000000	96.116020	0.000000	45.563786	89.691925	17.561037	0.000000	79.689651	0.000000	0.000000	0.000000	0.000000	0.000000	53.082508	0.628942	27.535604	14.453056	8.022292	1.645628	0.000000	0.000000	56.218094	0.000000
0.000000	0.000000	2.289689	0.000000	0.000000	0.000000	0.000000	8.784608	16.031267	16.305252	6.768887	14.628917	0.000000	9.123688	4.933032	12.426375	0.000000	0.000000	18.455498	21.607153	7.420205	0.000000	10.845527	13.052968	7.827739	4.817633	4.292003	5.844010	8.956875	16.625879
78.398857	135.716949	13.962626	101.603081	67.734802	98.953552	56.120918	258.788544	45.415394	173.605530	186.720779	38.972187	50.162186	268.956604	31.361095	20.801424	54.294758	57.934605	175.730026	287.624512	45.961887	13.231237	215.803848	241.876633	39.266609	66.040375	60.073055	253.794449	150.567108	226.481110
31.292376	15.351926	17.731468	13.673190	11.818194	0.000000	48.228184	25.332874	18.399326	2.380534	18.922873	21.692537	36.182407	9.946178	14.773009	7.713516	15.747700	20.382164	44.726601	0.254069	13.819983	0.765348	22.900959	23.122044	40.326103	17.696358	30.938583	23.236750	7.938891	19.361708
2.090719	7.932055	2.870559	4.212227	2.017435	18.265795	3.772660	0.568020	0.668958	0.573303	2.618588	8.022879	2.042556	0.934986	5.215519	0.679957	1.744037	0.195982	0.526719	2.859934	0.450362	0.146477	0.507200	0.515108	2.783849	1.304103	12.553450	9.359190	15.650928	0.237785
0.000000	0.000000	1.698483	0.000000	0.000000	0.000000	0.000000	0.699977	0.580983	0.053802	3.084372	5.934893	0.000000	0.359080	2.952079	0.547759	0.000000	0.000000	0.506813	8.134050	0.090199	0.000000	0.526981	0.663954	1.278962	1.175592	2.474216	3.192586	2.173867	0.370114
0.000000	0.000000	4.566101	0.000000	0.000000	0.000000	0.000000	0.000000	3.514749	0.000000	15.448093	0.000000	0.000000	0.000000	3.552297	0.000000	0.000000	0.000000	0.000000	3.193260	0.000000	0.000000	0.000000	0.000000	0.000000	1.508254	0.000000	10.144371	0.000000	1.077156
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.029232	3.745550	2.714283	1.628697	3.592971	3.835718	4.660885	3.573034	3.738995	3.980911	0.913164	2.367512	2.836039	1.279082	3.224249	1.786580	4.279182	2.635028	1.822733	6.344410	5.235644	2.556576	4.392847	1.855856	5.786765	3.273817	2.139110	0.688442	2.727443	3.400868
231.879425	155.431992	198.998337	135.905899	221.148972	187.563171	196.358582	214.899109	214.105225	261.277527	231.081070	212.626740	199.511429	252.298553	172.924118	146.073380	174.529236	132.810944	266.254822	250.215500	193.065308	177.213425	95.067154	157.060776	201.760925	218.640045	144.699783	242.304916	166.244110	179.176834
7.614717	3.180096	6.536443	4.614900	9.190665	6.098032	5.420778	11.135368	0.000000	0.000000	7.214343	7.101767	0.000000	7.725870	4.608906	3.806724	5.702183	3.654299	11.365874	8.366722	10.077793	5.731682	1.387186	0.000000	5.194638	7.874699	4.126003	10.522508	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.659670	5.455520	0.000000	0.000000	5.479878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.264731	0.000000	0.000000	0.000000	0.000000	3.395887	5.459636
0.716971	1.258204	0.376996	0.130327	4.015929	0.639134	0.313957	0.387505	0.840934	0.162180	0.829210	0.338243	0.155999	0.884069	0.144332	1.015640	0.222045	0.736701	0.352507	0.461197	1.712343	0.372557	0.299533	0.719252	0.172283	0.668326	0.208925	0.743445	0.674311	0.425538
2.644706	0.000000	0.807211	4.734376	0.000000	7.668634	8.315962	1.478470	6.477040	4.828489	2.323038	4.443862	8.111556	2.978253	0.567948	3.173544	1.971315	0.000000	7.972339	3.466025	0.000000	0.000000	4.136956	1.351535	0.000000	5.879692	4.148577	3.874294	3.861643	5.705130
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.661191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.148336	1.892077	5.526523	0.601512	1.092560	2.997564	2.001538	0.601609	1.339838	0.176273	5.287023	4.843071	10.782990	2.482308	2.641837	2.830197	3.860496	3.648832	2.737614	9.309578	0.517247	5.678973	4.437090	0.620406	0.372335	1.239214	4.067863	0.639332	2.967021	1.959375
0.000000	0.000000	0.113906	0.000000	0.201652	0.000000	0.229722	0.764422	0.184252	0.041497	0.109777	0.000000	0.034524	0.049836	0.062422	0.000000	0.000000	0.797028	1.106652	1.222343	1.010549	0.000000	4.585203	3.164311	0.000000	1.574685	2.413880	2.557361	0.515814	0.000000
0.000000	0.000000	0.673636	0.000000	0.800330	0.000000	0.000000	0.668111	0.000000	0.488506	0.000000	0.000000	0.852887	0.000000	0.355954	0.000000	0.000000	0.820113	0.000000	1.438982	0.000000	0.000000	0.000000	0.458861	0.000000	0.000000	1.023561	0.065000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.857725	1.272831	0.000000	0.000000	0.000000	0.000000	0.000000	0.492228	0.000000	0.616627	0.000000	0.000000	0.000000	1.033950	0.000000	0.000000	0.000000	1.521234	0.982100	0.797165	0.000000	1.099638	1.011300	0.178620	0.000000	0.448705	0.357180	0.066765	0.532263	0.000000
0.000000	0.060363	0.000000	0.000000	0.000000	0.000000	0.132156	0.000000	1.584157	1.201015	0.000000	1.676106	0.000000	0.009320	0.000000	0.000000	0.079043	0.000000	0.000000	0.000000	0.624373	2.292474	0.000182	0.000000	1.561996	0.003948	0.089895	0.314629	0.898633	0.590799
0.000000	0.123196	3.087200	0.000000	0.730877	0.047367	0.306717	1.953794	0.000000	1.739826	1.387744	0.343200	0.000000	0.370541	0.132673	0.000000	0.000000	0.000000	0.044209	0.000000	0.000000	0.000000	0.000000	0.000000	0.027503	0.000000	0.198983	0.000000	0.000000	2.757122
2.883113	0.000000	0.419788	0.888725	0.353505	3.213167	0.280743	1.942124	1.165500	0.091911	1.568778	0.960707	0.115313	3.143460	0.000000	0.223528	0.000000	0.774591	1.833399	0.666209	0.520265	0.349840	0.190314	3.503589	0.039475	0.000000	0.243524	0.992630	0.000000	0.000000
0.075152	1.796606	0.008512	0.000000	0.266895	0.000000	2.826083	0.000000	0.341608	0.000000	0.000000	0.325208	1.819002	0.538989	2.041282	2.473214	0.000000	0.808220	0.000000	0.660046	0.003198	0.000000	0.000000	0.000000	0.303000	1.387152	1.304071	0.988892	0.000000	0.000000
0.030285	0.461655	0.293255	1.974605	0.000000	0.146006	0.000000	0.000000	0.000000	0.006361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004349	0.000000	0.229262	0.000000	0.012490	0.003555	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	2.638836	0.000000	0.000000	2.409079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029357	0.000000	0.000000	0.000000	0.000000	0.059296	0.000000	0.227127	0.000000	0.000000	0.478880	0.000000	0.000000	0.000000	0.034106	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090331	0.000000	1.103596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.006588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031216	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.458024	0.000000	0.000000	0.000000	0.000000	2.726985	0.000000	0.000000	0.000000	0.000000	1.622774	0.098710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000387
0.000000	0.000000	0.000000	0.000927	0.000000	0.000000	0.000000	1.353246	0.018354	0.000000	3.446058	0.000000	0.008062	0.000000	0.000000	0.000000	0.131413	0.000000	0.000000	0.000000	0.000000	0.015132	0.000000	4.572739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000573
0.000000	0.931431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000539
