sample_1.gtf	sample_2.gtf	sample_3.gtf	sample_4.gtf	sample_5.gtf	sample_6.gtf	sample_7.gtf	sample_8.gtf	sample_9.gtf	sample_10.gtf	sample_11.gtf	sample_12.gtf	sample_13.gtf	sample_14.gtf	sample_15.gtf	sample_16.gtf	sample_17.gtf	sample_18.gtf	sample_19.gtf	sample_20.gtf	sample_21.gtf	sample_22.gtf	sample_23.gtf	sample_24.gtf	sample_25.gtf	sample_26.gtf	sample_27.gtf	sample_28.gtf	sample_29.gtf	sample_30.gtf
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.010750	1.999174	0.841409	0.0	0.250918	0.0	0.121174	0.276826	0.0	0.0	0.179757	0.074260	0.671566	0.0	0.080886	0.0	0.013551	0.0	0.210662	0.012148	0.0	0.0	0.0	0.0	0.0	0.193967	0.0	0.0	0.117288	0.017858
0.0	0.0	0.0	0.024124	0.0	0.0	0.0	0.0	0.163441	0.170053	0.0	0.0	0.042453	0.0	0.0	0.184985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012882	0.128759	0.019273	0.160264	0.027587	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.119695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.004592	1.249544	0.566640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.270921	1.400702	1.150560	0.0	0.0	0.007848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003870	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244259	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039848	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.000769	0.0	0.0	0.0	0.0	0.0	0.004099	0.0	0.0	0.0	0.016488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.486965	0.0	0.0	0.0	0.0	0.001167
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179978	0.0	0.0	0.287565	0.003953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.530073	16.593826	42.144016	23.050966	47.515141	13.209962	52.355724	45.875778	71.253113	42.776455	44.614929	55.782993	38.405144	52.202099	70.753952	21.001804	22.647285	25.650345	31.365494	33.312134	35.414673	41.422436	24.249088	136.282272	44.941208	68.506256	55.686176	64.765419	63.289967	49.861450
46.515564	35.271275	63.235241	30.664345	46.343506	37.507751	41.134148	49.735989	60.921684	43.064362	38.221241	44.010704	41.707207	40.736568	73.750259	46.458839	34.777054	22.466080	55.849316	29.665651	49.876419	33.697525	34.316074	20.154467	49.557007	50.269875	36.999985	53.347260	44.946678	70.326508
0.000000	0.0	0.0	2.422243	0.0	0.0	0.0	0.386356	0.476023	0.0	0.0	1.838917	0.0	0.0	0.010410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	6.202460	0.0	0.0
0.0	0.0	0.080737	0.0	3.589047	0.176854	0.0	0.0	2.278750	0.0	0.0	0.0	1.218418	0.0	0.309798	0.0	0.0	0.0	0.0	0.0	0.0	0.658234	0.602365	0.0	0.0	0.0	0.0	0.0	1.751831	0.354642
1.432712	2.897834	6.288111	0.344825	7.314664	2.199171	4.328678	13.921206	8.146861	1.698015	0.0	6.932750	1.915867	0.0	4.742197	4.365117	1.649167	0.0	3.670155	0.0	5.439175	0.0	1.848262	9.241018	5.372088	6.460572	7.121221	2.246189	0.0	0.0
1.300216	0.977211	3.463500	0.0	0.044451	1.640950	3.052952	0.0	2.679726	3.943931	8.923140	1.890181	1.373483	1.415372	6.202768	1.359697	1.577376	2.293029	2.764794	1.474270	3.722772	0.376242	1.456275	4.019780	2.055804	2.369955	1.824748	0.079828	5.040091	1.561289
0.178585	0.0	0.0	0.0	0.062619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.075829	6.043516	0.0	0.0	0.092774	0.306185	0.0	2.594933	0.0	0.741288	1.572608	0.0	0.0	0.0	0.0	0.0	0.250944	8.671991
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.222643	0.0	0.964188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.657981	0.082237	0.0	0.0	0.0	0.0	0.058041	0.440329	1.456485	0.068435	1.630544	0.494834	0.102742	0.0	0.087767	0.0	0.059296	0.0	0.0	0.0	0.0	0.035137	0.0	1.317538	0.068689	0.235738	0.265567	0.609330	0.0	0.424261
0.418705	0.826853	0.474412	0.0	0.0	0.0	0.0	0.627293	0.978657	0.0	1.433254	1.331784	0.0	0.0	0.911066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.918054	1.014765	0.440546	0.257059	0.642035	0.0	0.623790
0.0	0.0	0.0	0.0	0.0	0.411516	0.0	0.0	0.0	0.012848	0.0	0.186493	0.0	0.0	0.0	0.0	0.013729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198076	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179566	0.400131	0.042178	0.0	0.0	0.009960	0.0	0.0	0.0	0.110661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034962	0.0	0.481941	0.280875	0.0	0.0
0.604298	0.039936	0.946453	0.587322	1.876099	1.091569	0.054113	4.051482	6.039494	4.744531	12.340937	0.229718	4.103458	11.070118	5.954072	0.125537	2.499086	0.094479	0.054099	5.984865	3.965220	0.0	10.392673	0.0	0.411945	0.0	1.060660	11.002906	1.323254	0.765825
0.001082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007683	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.027153	0.0	0.035467	0.0	0.016462	0.061678	0.023902	0.0	0.008209	0.065264	0.011589	0.021496	0.021540	0.013134	0.021946	0.038043	0.036063	0.0	0.0	0.177297	0.060725	0.127280	0.047700	0.0	0.090228	0.0	0.011964	0.022643	0.005798	0.014703
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023900	0.0	0.032444	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.535589	0.0	0.048978	0.0	0.0	0.0	0.795539	0.0	0.0	0.0	0.789661	0.0	0.055061	0.016482	0.432883	0.0	1.047275	0.0	0.504854	0.0	0.0	0.0	0.063461	0.0	0.0	0.249941	0.0	0.0	0.0
0.335779	0.202943	0.0	0.006259	2.293691	0.407661	0.778311	0.209691	0.901753	1.661465	0.782665	0.902219	0.915528	0.008136	0.007618	0.0	1.147574	0.361542	0.693146	1.278068	1.512298	1.706285	1.001530	0.036592	1.194454	0.631219	0.006873	1.351990	1.394708	0.378703
0.0	0.0	0.0	0.0	0.000000	0.0	0.0	1.364739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.080644	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.004099	0.511751	0.0	0.0	0.0	0.0	0.761965	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.743480	0.0	0.0	0.0	0.0	0.0	0.0	0.771554	0.0	0.0	0.0	0.0	0.0	0.0	0.026684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.700307	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.119271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108219	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.083251	0.0	0.082908	0.0	0.0	0.000001	0.0	0.002188	0.072358	0.003448	0.0	0.0	0.0	0.0	0.0	0.0	0.000787	0.157854	0.0	0.0	0.0	0.0	0.0	0.057741	0.0	0.0	0.010308	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.051390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100857	0.020819	0.0	0.0	0.962098	0.0	0.0	0.0	0.0	0.002014
0.0	0.0	0.0	0.0	2.812146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.227516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.293741	0.494856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004293	0.0	0.0	0.0	0.0	0.0	0.0
0.105181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001612	0.0	0.0	0.254726	0.0	0.0	0.0	0.184182	0.0	0.045972	0.0	0.005224	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016343	1.819078	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	3.358850	0.0	0.0	0.0	0.0	0.352655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.077437	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.010328	0.0
79.028275	72.984116	97.310013	60.018734	122.372047	68.808350	92.478203	130.396210	122.942009	63.683376	148.496384	111.366364	77.588463	101.174522	131.595810	84.049950	75.927742	64.085663	92.857346	69.999527	95.264175	68.511726	70.341209	143.390717	85.264923	88.847664	77.043282	161.706100	86.304932	113.526825
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.013165	0.005252	0.653623	0.008039	1.465799	0.561177	2.658283	0.046057	1.021952	0.004708	4.535567	0.679236	1.313582	0.012717	0.025982	0.009980	0.543541	0.018805	0.003688	1.065065	0.573553	0.846093	1.446439	0.036381	0.013123	0.017763	1.024272	0.017210	0.951780	0.721947
0.431125	0.907101	1.061951	0.051669	2.649539	0.514107	0.708659	1.405660	1.887666	0.163092	0.844935	2.178705	1.874277	2.050225	0.862918	2.014102	1.180451	1.022526	0.945415	1.669814	1.289716	15.574840	1.626729	3.053103	0.799951	0.841653	1.455719	1.467871	1.186506	1.484352
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.382717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.037356	0.852893	1.176300	0.018480	0.065031	0.000889	1.098438	2.118544	0.076830	0.954702	1.198689	1.074468	1.449803	0.031624	1.436813	1.165846	0.675426	0.383536	0.408042	1.107106	1.038345	0.0	0.432416	1.315686	1.232420	0.946062	1.214525	1.386520	0.033182	0.048115
0.0	0.0	0.0	0.0	0.613951	0.0	0.0	0.0	0.0	0.0	0.297594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.276839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312378	0.0	0.0
19.358591	17.732866	35.404659	14.587934	43.276176	18.793770	32.758144	45.470310	45.729588	16.026794	15.741663	44.337967	17.163368	37.271027	62.505783	24.049135	28.894386	17.376543	34.841049	24.215900	38.047474	29.414314	18.823660	57.173523	25.848557	36.613827	28.008408	56.474621	18.957060	34.447376
6.009362	0.0	11.321648	6.217922	8.106067	5.020734	4.779287	5.102234	10.779165	13.702575	5.649786	12.460231	10.640385	15.538931	0.0	3.806988	0.0	0.0	11.589845	6.970203	3.785469	5.209573	3.241137	11.466252	3.537828	16.681618	7.705499	5.113776	13.400675	14.917447
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.065236	0.0	0.0	0.0	0.0	0.0	0.0	1.384420	0.0	0.0	0.0	0.0	0.069368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176198	0.0	0.0	0.0
16.766752	10.967197	33.696899	17.204559	33.113552	15.876503	23.918652	33.298878	35.500710	22.539598	30.998863	33.329590	22.614122	28.609186	37.239758	20.975084	15.727436	7.114863	18.354334	20.316229	26.027430	26.750481	12.888125	33.299610	28.335707	37.748775	23.647211	39.956432	35.370274	26.993587
0.0	0.0	0.0	0.0	0.069727	0.0	0.033859	0.0	0.034993	0.052912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046490	0.0	0.068826	0.0	0.083755	0.0	0.0	0.0	0.0	0.0	0.046606
0.0	0.745512	0.0	0.0	1.129336	0.0	0.786744	0.609231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.870648	1.374061	1.105967	0.0	1.245101	3.764253	0.572573	0.0	0.0	0.0	2.865223	4.971156	2.369720	4.016557
0.0	0.0	0.228209	0.0	0.085072	0.0	0.046845	0.0	0.043403	0.065746	0.0	0.975605	0.550685	0.0	0.0	0.0	0.0	0.0	0.0	0.057509	0.0	0.081695	0.0	0.117284	0.0	0.0	0.0	0.0	0.0	0.057173
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.357893	0.336823	0.499767	0.034429	0.377634	0.733670	0.767503	1.114277	0.640364	0.712276	1.276868	0.703626	0.017987	0.352820	0.550662	0.414580	0.325306	3.008277	0.282300	0.457798	0.607511	0.412553	0.496206	2.326384	0.654442	2.334319	0.899495	0.533391	0.539161	2.145733
0.477892	0.506581	0.388272	0.403281	0.512602	0.180077	0.427202	1.022233	0.761151	0.062350	0.820573	0.549132	0.217014	0.344519	0.438812	0.289502	0.357501	0.840926	0.296848	0.338917	0.360757	0.021290	0.449356	0.694893	0.551714	0.853169	0.192675	0.554863	0.578576	0.912963
0.129647	0.062381	0.043648	0.447085	0.093588	0.332072	0.611631	0.229996	0.704409	0.076709	0.225253	0.189130	0.204809	0.500470	0.344553	0.073332	0.058670	0.127245	0.809627	0.616957	0.133435	0.058499	0.132704	0.528086	0.314187	0.092939	0.473367	0.432952	0.385383	0.183991
0.429023	0.151169	0.358073	0.400976	0.813819	0.345009	1.429358	0.994678	1.564447	0.757945	0.890348	1.748221	0.633479	0.946513	1.211713	1.805850	0.859465	1.046446	1.611967	0.549686	0.820414	0.577868	1.259843	3.240226	1.163732	0.574027	0.815278	1.198000	0.833024	0.834055
0.0	0.0	0.0	0.824407	0.0	0.0	1.409321	0.0	0.0	1.454461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091701	0.516558	0.0	0.0	0.0	0.0	0.0	0.201062	0.0	0.0	0.0	0.303786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.026823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158309	0.0	0.0	1.605443	0.0	0.005401	0.0	0.733016	0.395939	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.665061	0.854811	2.193681	2.732045	2.035664	0.0	0.735367	0.0	2.465165	0.0	1.340084	0.0	0.0	0.0	1.672523	0.0	1.279271	1.129921	1.589807	2.253623	0.0	0.0	0.665362	0.0	0.0
18.378078	18.379473	40.564102	21.590334	45.582684	19.074335	32.261761	32.397598	41.563992	43.691551	17.432022	40.253277	27.668888	35.150589	49.901791	24.560915	21.926201	14.161679	45.201405	28.978361	31.639059	31.376669	21.990135	58.709793	25.297937	40.134926	30.765692	45.185726	44.123066	40.487267
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.237432	0.0	0.0	0.0	5.370245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.529168	0.0	0.0	0.0	0.0	0.0	0.0	1.612834	0.0	0.0	1.508132	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.714232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.919287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.709245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.910176	0.990033	0.0	0.0	0.797343	0.0	0.0	0.358234	0.0	1.309449	0.391156	0.0	1.204666	1.019429	0.0	0.0	0.0	0.0	1.975258	0.807411	0.0	0.0	0.0	0.0	0.0	0.0	9.001233	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.145875	0.0	0.0	0.0	0.0	1.243682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.061064
0.706256	0.020288	2.153712	1.072771	3.113272	0.961959	1.015385	0.0	2.193302	0.003127	0.0	2.718470	0.0	0.0	0.0	0.0	1.189865	0.004446	3.308757	2.186708	2.140603	0.973722	0.846954	0.0	0.0	0.227337	0.028821	0.0	0.0	0.0
0.0	0.0	0.0	0.049277	0.0	0.0	0.0	0.0	0.0	0.081393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.252314	10.639603	25.051018	8.055104	28.967510	9.296485	20.760448	23.334438	26.490229	15.131174	10.380972	33.223099	14.878819	11.551639	29.233868	10.666355	12.300938	8.692053	17.424940	18.487610	24.289026	16.834286	11.958962	35.536877	18.882357	28.224005	15.836869	30.200405	20.599485	21.660112
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
